Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,TrackStatus,LapTime_s,Year,GrandPrix,SessionType,compound_encoded,is_fresh_tyre,tyre_life_squared,stint_progress,deg_rate
STR,Aston Martin,26.0,1.0,MEDIUM,27.0,False,1,93.557,2023,British Grand Prix,R,1,0,729.0,0.8709677419354839,-0.03133201970443312
STR,Aston Martin,27.0,1.0,MEDIUM,28.0,False,1,93.237,2023,British Grand Prix,R,1,0,784.0,0.9032258064516129,-0.03133201970443312
STR,Aston Martin,28.0,1.0,MEDIUM,29.0,False,1,93.26,2023,British Grand Prix,R,1,0,841.0,0.9354838709677419,-0.03133201970443312
STR,Aston Martin,29.0,1.0,MEDIUM,30.0,False,1,93.702,2023,British Grand Prix,R,1,0,900.0,0.967741935483871,-0.03133201970443312
STR,Aston Martin,30.0,1.0,MEDIUM,31.0,False,1,94.014,2023,British Grand Prix,R,1,0,961.0,1.0,-0.03133201970443312
STR,Aston Martin,39.0,2.0,SOFT,11.0,False,1,92.306,2023,British Grand Prix,R,0,0,121.0,0.4583333333333333,-0.030509890109888783
STR,Aston Martin,40.0,2.0,SOFT,12.0,False,1,92.32,2023,British Grand Prix,R,0,0,144.0,0.5,-0.030509890109888783
STR,Aston Martin,41.0,2.0,SOFT,13.0,False,1,91.707,2023,British Grand Prix,R,0,0,169.0,0.5416666666666666,-0.030509890109888783
STR,Aston Martin,42.0,2.0,SOFT,14.0,False,1,91.508,2023,British Grand Prix,R,0,0,196.0,0.5833333333333334,-0.030509890109888783
STR,Aston Martin,43.0,2.0,SOFT,15.0,False,1,91.803,2023,British Grand Prix,R,0,0,225.0,0.625,-0.030509890109888783
STR,Aston Martin,44.0,2.0,SOFT,16.0,False,1,94.01,2023,British Grand Prix,R,0,0,256.0,0.6666666666666666,-0.030509890109888783
STR,Aston Martin,45.0,2.0,SOFT,17.0,False,1,93.008,2023,British Grand Prix,R,0,0,289.0,0.7083333333333334,-0.030509890109888783
STR,Aston Martin,46.0,2.0,SOFT,18.0,False,1,91.998,2023,British Grand Prix,R,0,0,324.0,0.75,-0.030509890109888783
STR,Aston Martin,47.0,2.0,SOFT,19.0,False,1,91.768,2023,British Grand Prix,R,0,0,361.0,0.7916666666666666,-0.030509890109888783
STR,Aston Martin,48.0,2.0,SOFT,20.0,False,1,91.745,2023,British Grand Prix,R,0,0,400.0,0.8333333333333334,-0.030509890109888783
STR,Aston Martin,49.0,2.0,SOFT,21.0,False,1,91.86,2023,British Grand Prix,R,0,0,441.0,0.875,-0.030509890109888783
STR,Aston Martin,50.0,2.0,SOFT,22.0,False,1,91.794,2023,British Grand Prix,R,0,0,484.0,0.9166666666666666,-0.030509890109888783
STR,Aston Martin,51.0,2.0,SOFT,23.0,False,1,91.691,2023,British Grand Prix,R,0,0,529.0,0.9583333333333334,-0.030509890109888783
STR,Aston Martin,52.0,2.0,SOFT,24.0,False,1,92.138,2023,British Grand Prix,R,0,0,576.0,1.0,-0.030509890109888783
SAR,Williams,2.0,1.0,MEDIUM,2.0,True,1,96.266,2023,British Grand Prix,R,1,1,4.0,0.07142857142857142,-0.06321184371184199
SAR,Williams,3.0,1.0,MEDIUM,3.0,True,1,94.577,2023,British Grand Prix,R,1,1,9.0,0.10714285714285714,-0.06321184371184199
SAR,Williams,4.0,1.0,MEDIUM,4.0,True,1,94.332,2023,British Grand Prix,R,1,1,16.0,0.14285714285714285,-0.06321184371184199
SAR,Williams,5.0,1.0,MEDIUM,5.0,True,1,94.842,2023,British Grand Prix,R,1,1,25.0,0.17857142857142858,-0.06321184371184199
SAR,Williams,6.0,1.0,MEDIUM,6.0,True,1,94.356,2023,British Grand Prix,R,1,1,36.0,0.21428571428571427,-0.06321184371184199
SAR,Williams,7.0,1.0,MEDIUM,7.0,True,1,94.581,2023,British Grand Prix,R,1,1,49.0,0.25,-0.06321184371184199
SAR,Williams,8.0,1.0,MEDIUM,8.0,True,1,94.108,2023,British Grand Prix,R,1,1,64.0,0.2857142857142857,-0.06321184371184199
SAR,Williams,9.0,1.0,MEDIUM,9.0,True,1,93.94,2023,British Grand Prix,R,1,1,81.0,0.32142857142857145,-0.06321184371184199
SAR,Williams,10.0,1.0,MEDIUM,10.0,True,1,94.31,2023,British Grand Prix,R,1,1,100.0,0.35714285714285715,-0.06321184371184199
SAR,Williams,11.0,1.0,MEDIUM,11.0,True,1,93.925,2023,British Grand Prix,R,1,1,121.0,0.39285714285714285,-0.06321184371184199
SAR,Williams,12.0,1.0,MEDIUM,12.0,True,1,94.239,2023,British Grand Prix,R,1,1,144.0,0.42857142857142855,-0.06321184371184199
SAR,Williams,13.0,1.0,MEDIUM,13.0,True,1,94.329,2023,British Grand Prix,R,1,1,169.0,0.4642857142857143,-0.06321184371184199
SAR,Williams,14.0,1.0,MEDIUM,14.0,True,1,93.683,2023,British Grand Prix,R,1,1,196.0,0.5,-0.06321184371184199
SAR,Williams,15.0,1.0,MEDIUM,15.0,True,1,94.123,2023,British Grand Prix,R,1,1,225.0,0.5357142857142857,-0.06321184371184199
SAR,Williams,16.0,1.0,MEDIUM,16.0,True,1,93.771,2023,British Grand Prix,R,1,1,256.0,0.5714285714285714,-0.06321184371184199
SAR,Williams,17.0,1.0,MEDIUM,17.0,True,1,93.728,2023,British Grand Prix,R,1,1,289.0,0.6071428571428571,-0.06321184371184199
SAR,Williams,18.0,1.0,MEDIUM,18.0,True,1,93.465,2023,British Grand Prix,R,1,1,324.0,0.6428571428571429,-0.06321184371184199
SAR,Williams,19.0,1.0,MEDIUM,19.0,True,1,93.573,2023,British Grand Prix,R,1,1,361.0,0.6785714285714286,-0.06321184371184199
SAR,Williams,20.0,1.0,MEDIUM,20.0,True,1,93.387,2023,British Grand Prix,R,1,1,400.0,0.7142857142857143,-0.06321184371184199
SAR,Williams,21.0,1.0,MEDIUM,21.0,True,1,93.458,2023,British Grand Prix,R,1,1,441.0,0.75,-0.06321184371184199
SAR,Williams,22.0,1.0,MEDIUM,22.0,True,1,93.479,2023,British Grand Prix,R,1,1,484.0,0.7857142857142857,-0.06321184371184199
SAR,Williams,23.0,1.0,MEDIUM,23.0,True,1,93.212,2023,British Grand Prix,R,1,1,529.0,0.8214285714285714,-0.06321184371184199
SAR,Williams,24.0,1.0,MEDIUM,24.0,True,1,93.502,2023,British Grand Prix,R,1,1,576.0,0.8571428571428571,-0.06321184371184199
SAR,Williams,25.0,1.0,MEDIUM,25.0,True,1,93.508,2023,British Grand Prix,R,1,1,625.0,0.8928571428571429,-0.06321184371184199
SAR,Williams,26.0,1.0,MEDIUM,26.0,True,1,93.553,2023,British Grand Prix,R,1,1,676.0,0.9285714285714286,-0.06321184371184199
SAR,Williams,27.0,1.0,MEDIUM,27.0,True,1,93.731,2023,British Grand Prix,R,1,1,729.0,0.9642857142857143,-0.06321184371184199
SAR,Williams,28.0,1.0,MEDIUM,28.0,True,1,93.49,2023,British Grand Prix,R,1,1,784.0,1.0,-0.06321184371184199
SAR,Williams,31.0,2.0,SOFT,2.0,True,1,91.994,2023,British Grand Prix,R,0,1,4.0,0.08695652173913043,-0.019416614222781015
SAR,Williams,39.0,2.0,SOFT,10.0,True,1,92.794,2023,British Grand Prix,R,0,1,100.0,0.43478260869565216,-0.019416614222781015
SAR,Williams,40.0,2.0,SOFT,11.0,True,1,92.949,2023,British Grand Prix,R,0,1,121.0,0.4782608695652174,-0.019416614222781015
SAR,Williams,41.0,2.0,SOFT,12.0,True,1,91.84,2023,British Grand Prix,R,0,1,144.0,0.5217391304347826,-0.019416614222781015
SAR,Williams,42.0,2.0,SOFT,13.0,True,1,91.699,2023,British Grand Prix,R,0,1,169.0,0.5652173913043478,-0.019416614222781015
SAR,Williams,43.0,2.0,SOFT,14.0,True,1,91.743,2023,British Grand Prix,R,0,1,196.0,0.6086956521739131,-0.019416614222781015
SAR,Williams,44.0,2.0,SOFT,15.0,True,1,92.849,2023,British Grand Prix,R,0,1,225.0,0.6521739130434783,-0.019416614222781015
SAR,Williams,45.0,2.0,SOFT,16.0,True,1,92.724,2023,British Grand Prix,R,0,1,256.0,0.6956521739130435,-0.019416614222781015
SAR,Williams,46.0,2.0,SOFT,17.0,True,1,92.421,2023,British Grand Prix,R,0,1,289.0,0.7391304347826086,-0.019416614222781015
SAR,Williams,47.0,2.0,SOFT,18.0,True,1,91.868,2023,British Grand Prix,R,0,1,324.0,0.782608695652174,-0.019416614222781015
SAR,Williams,48.0,2.0,SOFT,19.0,True,1,91.71,2023,British Grand Prix,R,0,1,361.0,0.8260869565217391,-0.019416614222781015
SAR,Williams,49.0,2.0,SOFT,20.0,True,1,91.873,2023,British Grand Prix,R,0,1,400.0,0.8695652173913043,-0.019416614222781015
SAR,Williams,50.0,2.0,SOFT,21.0,True,1,92.085,2023,British Grand Prix,R,0,1,441.0,0.9130434782608695,-0.019416614222781015
SAR,Williams,51.0,2.0,SOFT,22.0,True,1,91.956,2023,British Grand Prix,R,0,1,484.0,0.9565217391304348,-0.019416614222781015
SAR,Williams,52.0,2.0,SOFT,23.0,True,1,91.984,2023,British Grand Prix,R,0,1,529.0,1.0,-0.019416614222781015
MAG,Haas F1 Team,2.0,1.0,MEDIUM,2.0,True,1,96.337,2023,British Grand Prix,R,1,1,4.0,0.06451612903225806,-0.0585272525027814
MAG,Haas F1 Team,3.0,1.0,MEDIUM,3.0,True,1,95.169,2023,British Grand Prix,R,1,1,9.0,0.0967741935483871,-0.0585272525027814
MAG,Haas F1 Team,4.0,1.0,MEDIUM,4.0,True,1,94.731,2023,British Grand Prix,R,1,1,16.0,0.12903225806451613,-0.0585272525027814
MAG,Haas F1 Team,5.0,1.0,MEDIUM,5.0,True,1,94.598,2023,British Grand Prix,R,1,1,25.0,0.16129032258064516,-0.0585272525027814
MAG,Haas F1 Team,6.0,1.0,MEDIUM,6.0,True,1,94.933,2023,British Grand Prix,R,1,1,36.0,0.1935483870967742,-0.0585272525027814
MAG,Haas F1 Team,7.0,1.0,MEDIUM,7.0,True,1,94.95,2023,British Grand Prix,R,1,1,49.0,0.22580645161290322,-0.0585272525027814
MAG,Haas F1 Team,8.0,1.0,MEDIUM,8.0,True,1,94.427,2023,British Grand Prix,R,1,1,64.0,0.25806451612903225,-0.0585272525027814
MAG,Haas F1 Team,9.0,1.0,MEDIUM,9.0,True,1,94.577,2023,British Grand Prix,R,1,1,81.0,0.2903225806451613,-0.0585272525027814
MAG,Haas F1 Team,10.0,1.0,MEDIUM,10.0,True,1,94.715,2023,British Grand Prix,R,1,1,100.0,0.3225806451612903,-0.0585272525027814
MAG,Haas F1 Team,11.0,1.0,MEDIUM,11.0,True,1,94.31,2023,British Grand Prix,R,1,1,121.0,0.3548387096774194,-0.0585272525027814
MAG,Haas F1 Team,12.0,1.0,MEDIUM,12.0,True,1,94.544,2023,British Grand Prix,R,1,1,144.0,0.3870967741935484,-0.0585272525027814
MAG,Haas F1 Team,13.0,1.0,MEDIUM,13.0,True,1,94.339,2023,British Grand Prix,R,1,1,169.0,0.41935483870967744,-0.0585272525027814
MAG,Haas F1 Team,14.0,1.0,MEDIUM,14.0,True,1,95.024,2023,British Grand Prix,R,1,1,196.0,0.45161290322580644,-0.0585272525027814
MAG,Haas F1 Team,15.0,1.0,MEDIUM,15.0,True,1,94.606,2023,British Grand Prix,R,1,1,225.0,0.4838709677419355,-0.0585272525027814
MAG,Haas F1 Team,16.0,1.0,MEDIUM,16.0,True,1,94.559,2023,British Grand Prix,R,1,1,256.0,0.5161290322580645,-0.0585272525027814
MAG,Haas F1 Team,17.0,1.0,MEDIUM,17.0,True,1,94.216,2023,British Grand Prix,R,1,1,289.0,0.5483870967741935,-0.0585272525027814
MAG,Haas F1 Team,18.0,1.0,MEDIUM,18.0,True,1,93.795,2023,British Grand Prix,R,1,1,324.0,0.5806451612903226,-0.0585272525027814
MAG,Haas F1 Team,19.0,1.0,MEDIUM,19.0,True,1,94.281,2023,British Grand Prix,R,1,1,361.0,0.6129032258064516,-0.0585272525027814
MAG,Haas F1 Team,20.0,1.0,MEDIUM,20.0,True,1,93.935,2023,British Grand Prix,R,1,1,400.0,0.6451612903225806,-0.0585272525027814
MAG,Haas F1 Team,21.0,1.0,MEDIUM,21.0,True,1,94.083,2023,British Grand Prix,R,1,1,441.0,0.6774193548387096,-0.0585272525027814
MAG,Haas F1 Team,22.0,1.0,MEDIUM,22.0,True,1,93.997,2023,British Grand Prix,R,1,1,484.0,0.7096774193548387,-0.0585272525027814
MAG,Haas F1 Team,23.0,1.0,MEDIUM,23.0,True,1,93.98,2023,British Grand Prix,R,1,1,529.0,0.7419354838709677,-0.0585272525027814
MAG,Haas F1 Team,24.0,1.0,MEDIUM,24.0,True,1,93.891,2023,British Grand Prix,R,1,1,576.0,0.7741935483870968,-0.0585272525027814
MAG,Haas F1 Team,25.0,1.0,MEDIUM,25.0,True,1,94.037,2023,British Grand Prix,R,1,1,625.0,0.8064516129032258,-0.0585272525027814
MAG,Haas F1 Team,26.0,1.0,MEDIUM,26.0,True,1,94.119,2023,British Grand Prix,R,1,1,676.0,0.8387096774193549,-0.0585272525027814
MAG,Haas F1 Team,27.0,1.0,MEDIUM,27.0,True,1,93.935,2023,British Grand Prix,R,1,1,729.0,0.8709677419354839,-0.0585272525027814
MAG,Haas F1 Team,28.0,1.0,MEDIUM,28.0,True,1,93.76,2023,British Grand Prix,R,1,1,784.0,0.9032258064516129,-0.0585272525027814
MAG,Haas F1 Team,29.0,1.0,MEDIUM,29.0,True,1,93.356,2023,British Grand Prix,R,1,1,841.0,0.9354838709677419,-0.0585272525027814
MAG,Haas F1 Team,30.0,1.0,MEDIUM,30.0,True,1,93.466,2023,British Grand Prix,R,1,1,900.0,0.967741935483871,-0.0585272525027814
MAG,Haas F1 Team,31.0,1.0,MEDIUM,31.0,True,1,93.464,2023,British Grand Prix,R,1,1,961.0,1.0,-0.0585272525027814
DEV,AlphaTauri,2.0,1.0,SOFT,2.0,True,1,96.208,2023,British Grand Prix,R,0,1,4.0,0.07692307692307693,-0.06373384615384586
DEV,AlphaTauri,3.0,1.0,SOFT,3.0,True,1,94.746,2023,British Grand Prix,R,0,1,9.0,0.11538461538461539,-0.06373384615384586
DEV,AlphaTauri,4.0,1.0,SOFT,4.0,True,1,94.199,2023,British Grand Prix,R,0,1,16.0,0.15384615384615385,-0.06373384615384586
DEV,AlphaTauri,5.0,1.0,SOFT,5.0,True,1,94.761,2023,British Grand Prix,R,0,1,25.0,0.19230769230769232,-0.06373384615384586
DEV,AlphaTauri,6.0,1.0,SOFT,6.0,True,1,94.907,2023,British Grand Prix,R,0,1,36.0,0.23076923076923078,-0.06373384615384586
DEV,AlphaTauri,7.0,1.0,SOFT,7.0,True,1,95.054,2023,British Grand Prix,R,0,1,49.0,0.2692307692307692,-0.06373384615384586
DEV,AlphaTauri,8.0,1.0,SOFT,8.0,True,1,93.896,2023,British Grand Prix,R,0,1,64.0,0.3076923076923077,-0.06373384615384586
DEV,AlphaTauri,9.0,1.0,SOFT,9.0,True,1,93.774,2023,British Grand Prix,R,0,1,81.0,0.34615384615384615,-0.06373384615384586
DEV,AlphaTauri,10.0,1.0,SOFT,10.0,True,1,93.985,2023,British Grand Prix,R,0,1,100.0,0.38461538461538464,-0.06373384615384586
DEV,AlphaTauri,11.0,1.0,SOFT,11.0,True,1,93.758,2023,British Grand Prix,R,0,1,121.0,0.4230769230769231,-0.06373384615384586
DEV,AlphaTauri,12.0,1.0,SOFT,12.0,True,1,94.165,2023,British Grand Prix,R,0,1,144.0,0.46153846153846156,-0.06373384615384586
DEV,AlphaTauri,13.0,1.0,SOFT,13.0,True,1,94.232,2023,British Grand Prix,R,0,1,169.0,0.5,-0.06373384615384586
DEV,AlphaTauri,14.0,1.0,SOFT,14.0,True,1,94.879,2023,British Grand Prix,R,0,1,196.0,0.5384615384615384,-0.06373384615384586
DEV,AlphaTauri,15.0,1.0,SOFT,15.0,True,1,94.17,2023,British Grand Prix,R,0,1,225.0,0.5769230769230769,-0.06373384615384586
DEV,AlphaTauri,16.0,1.0,SOFT,16.0,True,1,94.148,2023,British Grand Prix,R,0,1,256.0,0.6153846153846154,-0.06373384615384586
DEV,AlphaTauri,17.0,1.0,SOFT,17.0,True,1,93.637,2023,British Grand Prix,R,0,1,289.0,0.6538461538461539,-0.06373384615384586
DEV,AlphaTauri,18.0,1.0,SOFT,18.0,True,1,93.453,2023,British Grand Prix,R,0,1,324.0,0.6923076923076923,-0.06373384615384586
DEV,AlphaTauri,19.0,1.0,SOFT,19.0,True,1,93.835,2023,British Grand Prix,R,0,1,361.0,0.7307692307692307,-0.06373384615384586
DEV,AlphaTauri,20.0,1.0,SOFT,20.0,True,1,93.48,2023,British Grand Prix,R,0,1,400.0,0.7692307692307693,-0.06373384615384586
DEV,AlphaTauri,21.0,1.0,SOFT,21.0,True,1,93.652,2023,British Grand Prix,R,0,1,441.0,0.8076923076923077,-0.06373384615384586
DEV,AlphaTauri,22.0,1.0,SOFT,22.0,True,1,93.647,2023,British Grand Prix,R,0,1,484.0,0.8461538461538461,-0.06373384615384586
DEV,AlphaTauri,23.0,1.0,SOFT,23.0,True,1,93.622,2023,British Grand Prix,R,0,1,529.0,0.8846153846153846,-0.06373384615384586
DEV,AlphaTauri,24.0,1.0,SOFT,24.0,True,1,93.663,2023,British Grand Prix,R,0,1,576.0,0.9230769230769231,-0.06373384615384586
DEV,AlphaTauri,25.0,1.0,SOFT,25.0,True,1,93.553,2023,British Grand Prix,R,0,1,625.0,0.9615384615384616,-0.06373384615384586
DEV,AlphaTauri,26.0,1.0,SOFT,26.0,True,1,93.754,2023,British Grand Prix,R,0,1,676.0,1.0,-0.06373384615384586
DEV,AlphaTauri,29.0,2.0,MEDIUM,2.0,True,1,92.499,2023,British Grand Prix,R,1,1,4.0,0.5,0.16500000000002848
DEV,AlphaTauri,30.0,2.0,MEDIUM,3.0,True,1,92.564,2023,British Grand Prix,R,1,1,9.0,0.75,0.16500000000002848
DEV,AlphaTauri,31.0,2.0,MEDIUM,4.0,True,1,92.829,2023,British Grand Prix,R,1,1,16.0,1.0,0.16500000000002848
DEV,AlphaTauri,39.0,3.0,SOFT,7.0,True,1,93.647,2023,British Grand Prix,R,0,1,49.0,0.35,-0.06288351648351552
DEV,AlphaTauri,40.0,3.0,SOFT,8.0,True,1,93.18,2023,British Grand Prix,R,0,1,64.0,0.4,-0.06288351648351552
DEV,AlphaTauri,41.0,3.0,SOFT,9.0,True,1,92.65,2023,British Grand Prix,R,0,1,81.0,0.45,-0.06288351648351552
DEV,AlphaTauri,42.0,3.0,SOFT,10.0,True,1,92.369,2023,British Grand Prix,R,0,1,100.0,0.5,-0.06288351648351552
DEV,AlphaTauri,43.0,3.0,SOFT,11.0,True,1,92.516,2023,British Grand Prix,R,0,1,121.0,0.55,-0.06288351648351552
DEV,AlphaTauri,44.0,3.0,SOFT,12.0,True,1,94.017,2023,British Grand Prix,R,0,1,144.0,0.6,-0.06288351648351552
DEV,AlphaTauri,45.0,3.0,SOFT,13.0,True,1,92.829,2023,British Grand Prix,R,0,1,169.0,0.65,-0.06288351648351552
DEV,AlphaTauri,46.0,3.0,SOFT,14.0,True,1,92.716,2023,British Grand Prix,R,0,1,196.0,0.7,-0.06288351648351552
DEV,AlphaTauri,47.0,3.0,SOFT,15.0,True,1,92.456,2023,British Grand Prix,R,0,1,225.0,0.75,-0.06288351648351552
DEV,AlphaTauri,48.0,3.0,SOFT,16.0,True,1,92.353,2023,British Grand Prix,R,0,1,256.0,0.8,-0.06288351648351552
DEV,AlphaTauri,49.0,3.0,SOFT,17.0,True,1,92.54,2023,British Grand Prix,R,0,1,289.0,0.85,-0.06288351648351552
DEV,AlphaTauri,50.0,3.0,SOFT,18.0,True,1,92.632,2023,British Grand Prix,R,0,1,324.0,0.9,-0.06288351648351552
DEV,AlphaTauri,51.0,3.0,SOFT,19.0,True,1,92.445,2023,British Grand Prix,R,0,1,361.0,0.95,-0.06288351648351552
DEV,AlphaTauri,52.0,3.0,SOFT,20.0,True,1,92.42,2023,British Grand Prix,R,0,1,400.0,1.0,-0.06288351648351552
TSU,AlphaTauri,2.0,1.0,SOFT,2.0,True,1,95.252,2023,British Grand Prix,R,0,1,4.0,0.15384615384615385,-0.05522727272727649
TSU,AlphaTauri,3.0,1.0,SOFT,3.0,True,1,94.229,2023,British Grand Prix,R,0,1,9.0,0.23076923076923078,-0.05522727272727649
TSU,AlphaTauri,4.0,1.0,SOFT,4.0,True,1,94.362,2023,British Grand Prix,R,0,1,16.0,0.3076923076923077,-0.05522727272727649
TSU,AlphaTauri,5.0,1.0,SOFT,5.0,True,1,94.457,2023,British Grand Prix,R,0,1,25.0,0.38461538461538464,-0.05522727272727649
TSU,AlphaTauri,6.0,1.0,SOFT,6.0,True,1,95.373,2023,British Grand Prix,R,0,1,36.0,0.46153846153846156,-0.05522727272727649
TSU,AlphaTauri,7.0,1.0,SOFT,7.0,True,1,94.571,2023,British Grand Prix,R,0,1,49.0,0.5384615384615384,-0.05522727272727649
TSU,AlphaTauri,8.0,1.0,SOFT,8.0,True,1,94.486,2023,British Grand Prix,R,0,1,64.0,0.6153846153846154,-0.05522727272727649
TSU,AlphaTauri,9.0,1.0,SOFT,9.0,True,1,94.235,2023,British Grand Prix,R,0,1,81.0,0.6923076923076923,-0.05522727272727649
TSU,AlphaTauri,10.0,1.0,SOFT,10.0,True,1,94.173,2023,British Grand Prix,R,0,1,100.0,0.7692307692307693,-0.05522727272727649
TSU,AlphaTauri,11.0,1.0,SOFT,11.0,True,1,94.085,2023,British Grand Prix,R,0,1,121.0,0.8461538461538461,-0.05522727272727649
TSU,AlphaTauri,12.0,1.0,SOFT,12.0,True,1,94.237,2023,British Grand Prix,R,0,1,144.0,0.9230769230769231,-0.05522727272727649
TSU,AlphaTauri,13.0,1.0,SOFT,13.0,True,1,94.433,2023,British Grand Prix,R,0,1,169.0,1.0,-0.05522727272727649
TSU,AlphaTauri,16.0,2.0,HARD,2.0,True,1,93.058,2023,British Grand Prix,R,2,1,4.0,0.11764705882352941,0.011736764705883721
TSU,AlphaTauri,17.0,2.0,HARD,3.0,True,1,92.952,2023,British Grand Prix,R,2,1,9.0,0.17647058823529413,0.011736764705883721
TSU,AlphaTauri,18.0,2.0,HARD,4.0,True,1,93.094,2023,British Grand Prix,R,2,1,16.0,0.23529411764705882,0.011736764705883721
TSU,AlphaTauri,19.0,2.0,HARD,5.0,True,1,93.424,2023,British Grand Prix,R,2,1,25.0,0.29411764705882354,0.011736764705883721
TSU,AlphaTauri,20.0,2.0,HARD,6.0,True,1,93.281,2023,British Grand Prix,R,2,1,36.0,0.35294117647058826,0.011736764705883721
TSU,AlphaTauri,21.0,2.0,HARD,7.0,True,1,93.189,2023,British Grand Prix,R,2,1,49.0,0.4117647058823529,0.011736764705883721
TSU,AlphaTauri,22.0,2.0,HARD,8.0,True,1,93.004,2023,British Grand Prix,R,2,1,64.0,0.47058823529411764,0.011736764705883721
TSU,AlphaTauri,23.0,2.0,HARD,9.0,True,1,93.098,2023,British Grand Prix,R,2,1,81.0,0.5294117647058824,0.011736764705883721
TSU,AlphaTauri,24.0,2.0,HARD,10.0,True,1,93.205,2023,British Grand Prix,R,2,1,100.0,0.5882352941176471,0.011736764705883721
TSU,AlphaTauri,25.0,2.0,HARD,11.0,True,1,93.224,2023,British Grand Prix,R,2,1,121.0,0.6470588235294118,0.011736764705883721
TSU,AlphaTauri,26.0,2.0,HARD,12.0,True,1,93.319,2023,British Grand Prix,R,2,1,144.0,0.7058823529411765,0.011736764705883721
TSU,AlphaTauri,27.0,2.0,HARD,13.0,True,1,93.418,2023,British Grand Prix,R,2,1,169.0,0.7647058823529411,0.011736764705883721
TSU,AlphaTauri,28.0,2.0,HARD,14.0,True,1,93.275,2023,British Grand Prix,R,2,1,196.0,0.8235294117647058,0.011736764705883721
TSU,AlphaTauri,29.0,2.0,HARD,15.0,True,1,93.118,2023,British Grand Prix,R,2,1,225.0,0.8823529411764706,0.011736764705883721
TSU,AlphaTauri,30.0,2.0,HARD,16.0,True,1,93.211,2023,British Grand Prix,R,2,1,256.0,0.9411764705882353,0.011736764705883721
TSU,AlphaTauri,31.0,2.0,HARD,17.0,True,1,93.279,2023,British Grand Prix,R,2,1,289.0,1.0,0.011736764705883721
TSU,AlphaTauri,39.0,3.0,SOFT,7.0,True,1,92.882,2023,British Grand Prix,R,0,1,49.0,0.35,-0.010476923076921177
TSU,AlphaTauri,40.0,3.0,SOFT,8.0,True,1,92.932,2023,British Grand Prix,R,0,1,64.0,0.4,-0.010476923076921177
TSU,AlphaTauri,41.0,3.0,SOFT,9.0,True,1,93.321,2023,British Grand Prix,R,0,1,81.0,0.45,-0.010476923076921177
TSU,AlphaTauri,42.0,3.0,SOFT,10.0,True,1,92.306,2023,British Grand Prix,R,0,1,100.0,0.5,-0.010476923076921177
TSU,AlphaTauri,43.0,3.0,SOFT,11.0,True,1,92.572,2023,British Grand Prix,R,0,1,121.0,0.55,-0.010476923076921177
TSU,AlphaTauri,44.0,3.0,SOFT,12.0,True,1,92.534,2023,British Grand Prix,R,0,1,144.0,0.6,-0.010476923076921177
TSU,AlphaTauri,45.0,3.0,SOFT,13.0,True,1,92.494,2023,British Grand Prix,R,0,1,169.0,0.65,-0.010476923076921177
TSU,AlphaTauri,46.0,3.0,SOFT,14.0,True,1,92.535,2023,British Grand Prix,R,0,1,196.0,0.7,-0.010476923076921177
TSU,AlphaTauri,47.0,3.0,SOFT,15.0,True,1,92.291,2023,British Grand Prix,R,0,1,225.0,0.75,-0.010476923076921177
TSU,AlphaTauri,48.0,3.0,SOFT,16.0,True,1,92.084,2023,British Grand Prix,R,0,1,256.0,0.8,-0.010476923076921177
TSU,AlphaTauri,49.0,3.0,SOFT,17.0,True,1,92.504,2023,British Grand Prix,R,0,1,289.0,0.85,-0.010476923076921177
TSU,AlphaTauri,50.0,3.0,SOFT,18.0,True,1,92.79,2023,British Grand Prix,R,0,1,324.0,0.9,-0.010476923076921177
TSU,AlphaTauri,51.0,3.0,SOFT,19.0,True,1,93.212,2023,British Grand Prix,R,0,1,361.0,0.95,-0.010476923076921177
TSU,AlphaTauri,52.0,3.0,SOFT,20.0,True,1,92.78,2023,British Grand Prix,R,0,1,400.0,1.0,-0.010476923076921177
ALB,Williams,2.0,1.0,MEDIUM,2.0,True,1,95.004,2023,British Grand Prix,R,1,1,4.0,0.06451612903225806,-0.04922669632925505
ALB,Williams,3.0,1.0,MEDIUM,3.0,True,1,93.809,2023,British Grand Prix,R,1,1,9.0,0.0967741935483871,-0.04922669632925505
ALB,Williams,4.0,1.0,MEDIUM,4.0,True,1,93.866,2023,British Grand Prix,R,1,1,16.0,0.12903225806451613,-0.04922669632925505
ALB,Williams,5.0,1.0,MEDIUM,5.0,True,1,93.86,2023,British Grand Prix,R,1,1,25.0,0.16129032258064516,-0.04922669632925505
ALB,Williams,6.0,1.0,MEDIUM,6.0,True,1,94.21,2023,British Grand Prix,R,1,1,36.0,0.1935483870967742,-0.04922669632925505
ALB,Williams,7.0,1.0,MEDIUM,7.0,True,1,94.099,2023,British Grand Prix,R,1,1,49.0,0.22580645161290322,-0.04922669632925505
ALB,Williams,8.0,1.0,MEDIUM,8.0,True,1,93.922,2023,British Grand Prix,R,1,1,64.0,0.25806451612903225,-0.04922669632925505
ALB,Williams,9.0,1.0,MEDIUM,9.0,True,1,93.731,2023,British Grand Prix,R,1,1,81.0,0.2903225806451613,-0.04922669632925505
ALB,Williams,10.0,1.0,MEDIUM,10.0,True,1,94.045,2023,British Grand Prix,R,1,1,100.0,0.3225806451612903,-0.04922669632925505
